,id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,sender,test
3350,673146592409595904,2015-12-05,14:27:08,GMT,441701613,KobenhavnPoliti,Brand lejlighed Bentzonvej. Opg. evakueret. Umiddelbart ingen alvorlige tilskadekomne - 2 personer til kontrol for røgforgiftning #politidk,0,3,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/673146592409595904/,Kbh,False
3351,673085235530199040,2015-12-05,10:23:20,GMT,441701613,KobenhavnPoliti,Juletræet ved Frederiksberg Rådhus stod ikke til at redde men er fjernet fra fortov og cykelsti. #politidk,0,5,11,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/673085235530199040/,Kbh,False
3352,673068629513121792,2015-12-05,09:17:20,GMT,441701613,KobenhavnPoliti,Juletræet ved Frederiksberg Rådhus er blæst omkuld ud over Allegade. Politi på vej til stedet #politidk,2,13,20,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/673068629513121792/,Kbh,False
3353,672852877782745088,2015-12-04,19:00:01,GMT,441701613,KobenhavnPoliti,2 x demo i byen er afsluttet. Alt forløb i god ro og orden. Tak til alle der deltog #politidk,0,0,7,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/672852877782745088/,Kbh,False
3354,672830665226903552,2015-12-04,17:31:45,GMT,441701613,KobenhavnPoliti,100 demonstranter ved at være fremme ved Toftegårds Plads. De opfører sig pænt. Pas på dem og vis hensyn #politidk,0,0,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/672830665226903552/,Kbh,False
3356,672800482100969472,2015-12-04,15:31:49,GMT,441701613,KobenhavnPoliti,Demo fra Rådhuspladsen går mod Chr.borg via Stormgade og Vindebrogade. Hvis du møder dem så pas på og vis hensyn #politidk,0,2,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/672800482100969472/,Kbh,False
3357,672783761210277888,2015-12-04,14:25:23,GMT,441701613,KobenhavnPoliti,2 x demo i Kbh.i dag. En fra Rådhuspl. kl. 1600 og en fra Enghave Pl. kl. 1700. Forvent udfordringer i trafikken og vis hensyn #politidk,0,2,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/672783761210277888/,Kbh,False
3358,672704163973890048,2015-12-04,09:09:05,GMT,441701613,KobenhavnPoliti,Gassen lukket på Værnedamsvej og der arbejdes på stedet. Ingen fare #politidk,0,2,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/672704163973890048/,Kbh,False
3359,672699777134542848,2015-12-04,08:51:39,GMT,441701613,KobenhavnPoliti,Gasledning gravet over på Værnedamsvej 14A. Beboerne ved at blive evakueret. Politi og brandvæsen på stedet.Yderligere info senere#politidk,0,8,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/672699777134542848/,Kbh,False
3360,672568753364860928,2015-12-03,00:11:01,GMT,441701613,KobenhavnPoliti,Melding om 2 løse heste på Frieslandsvej på Amager. Savner du disse - ring 114. #politidk,1,4,8,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/672568753364860928/,Kbh,False
3361,672511723656617985,2015-12-03,20:24:24,GMT,441701613,KobenhavnPoliti,Den ældre mand er genforenet med familien som fandt ham på Hovedbanegården. Tak til alle som kiggede efter ham. God aften til hele byen,0,4,35,,[],https://twitter.com/KobenhavnPoliti/status/672511723656617985/,Kbh,False
3362,672504190418202625,2015-12-03,19:54:28,GMT,441701613,KobenhavnPoliti,"Manden vi savner bærer kasket, sort håret og sort overskæg, iført grøn lang vinterfrakke m/ hætte, cowboybukser og sorte sko. Kig efter ham.",0,6,4,,[],https://twitter.com/KobenhavnPoliti/status/672504190418202625/,Kbh,False
3363,672503738989469697,2015-12-03,19:52:40,GMT,441701613,KobenhavnPoliti,"Vi savner 60 årig pakistansk mand i området ved Hovedbanegården som er desorienteret, diabetes og hjertepatient. 170 cm, kraftig bygget.",1,16,7,,[],https://twitter.com/KobenhavnPoliti/status/672503738989469697/,Kbh,False
3366,672153220916092928,2015-12-02,20:39:50,GMT,441701613,KobenhavnPoliti,Jagtvej er åben igen for færdsel efter politiet er færdig med undersøgelse på stedet. Vi beklager. #politidk,2,4,11,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/672153220916092928/,Kbh,False
3367,672143993602482176,2015-12-02,20:03:10,GMT,441701613,KobenhavnPoliti,Politiforretning på Jagtvej gør at vi spærrer for færdsel i begge retninger ved Kronborggade. Pt ingen tidshorisont. Ny Tweet når vi åbner,0,7,12,,[],https://twitter.com/KobenhavnPoliti/status/672143993602482176/,Kbh,False
3368,672022390235398144,2015-12-02,11:59:58,GMT,441701613,KobenhavnPoliti,"En psykisk uligevægtig mand sprang ind til isbjørnene i Zoo København. Isbjørnen trådte lidt på ham, inden han blev reddet ud. Få skader.",6,53,87,,[],https://twitter.com/KobenhavnPoliti/status/672022390235398144/,Kbh,False
3369,671835658147766272,2015-12-01,23:37:57,GMT,441701613,KobenhavnPoliti,Den savnede 56 årige mand er fundet og på vej hjem i seng. Tak for jeres hjælp! #politidk,1,1,30,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/671835658147766272/,Kbh,False
3370,671825351425843201,2015-12-01,22:57:00,GMT,441701613,KobenhavnPoliti,"Fra Østerbro er gået mand med Downs syndrom. 56 år, 160 cm, mørkt hår, iført sort vest, sorte bukser. Har intet sprog.Ring 114. #politidk",0,11,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/671825351425843201/,Kbh,False
3372,671447854309883904,2015-11-30,21:56:58,GMT,441701613,KobenhavnPoliti,Den tidligere efterlyste 14 årige pige er nu i god behold hos sine forældre. Ikke yderligere kommentarer. #politidk,0,12,64,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/671447854309883904/,Kbh,False
3373,671314127936167936,2015-11-30,13:05:35,GMT,441701613,KobenhavnPoliti,14-årig pige efterlyses http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/14-aarig-pige-efterlyses-1264098?utm_campaign=mm_email_notification&utm_medium=email&utm_source=sendgrid …,0,33,4,,[],https://twitter.com/KobenhavnPoliti/status/671314127936167936/,Kbh,False
3374,671190877147176960,2015-11-29,04:55:49,GMT,441701613,KobenhavnPoliti,"Kør forsigtigt og i god tid. Stadig en del efterladenskaber (cafemøbler, vejskilte, brædder og lign) fra Gorm på gader og stræder. #politidk",0,11,22,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/671190877147176960/,Kbh,False
3376,671101283412123648,2015-11-29,22:59:49,GMT,441701613,KobenhavnPoliti,Fra 20:30-23:30 har vi modtaget knap 100 anmeldelse om stormskader. Ingen anmeldelser om tilskadekomne personer pga stormen #politidk,0,3,20,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/671101283412123648/,Kbh,False
3377,671098890125508609,2015-11-29,22:50:18,GMT,441701613,KobenhavnPoliti,Al pressehenvendelse til vagtchefen - også vedrørende stormen. Det tidligere nævnte nummer besvares ikke mere i aften/nat. #politidk,0,5,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/671098890125508609/,Kbh,False
3378,671095104036323328,2015-11-29,22:35:15,GMT,441701613,KobenhavnPoliti,Blegdamsvej 74A: Gangplader blæser ned fra stillads. #politidk #stormdk,0,5,8,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671095104036323328/,Kbh,False
3381,671085942732640258,2015-11-29,21:58:51,GMT,441701613,KobenhavnPoliti,Retortvej (ca. midt på): Reklamebannere med stålwirer har revet sig løse og rammer ledningsnettet. #politidk #stormdk,0,2,3,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671085942732640258/,Kbh,False
3382,671085334889934848,2015-11-29,21:56:26,GMT,441701613,KobenhavnPoliti,Bernstorffsvej v/Helsingørmotorvejen i udadgående retning: Stort skilt med betonklods i 3. vognbane. Kør forsigtigt. #politidk #stormdk,0,2,3,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671085334889934848/,Kbh,False
3383,671084424155525121,2015-11-29,21:52:49,GMT,441701613,KobenhavnPoliti,Flere meldinger indgået om nødblus over Kbh. Havn. Det undersøges nærmere. #politidk #stormdk,0,11,9,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671084424155525121/,Kbh,False
3384,671083981983621121,2015-11-29,21:51:04,GMT,441701613,KobenhavnPoliti,En appel til jer ude på gaderne om at respektere opsatte afspærringer. #politidk #stormdk,1,17,18,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671083981983621121/,Kbh,False
3386,671082922666033152,2015-11-29,21:46:51,GMT,441701613,KobenhavnPoliti,"Valborg Alle 26, Valby: Ledninger hænger ned på vejen. #politidk #stormdk",0,6,4,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671082922666033152/,Kbh,False
3388,671081469712982016,2015-11-29,21:41:05,GMT,441701613,KobenhavnPoliti,Strækning ml. Hans Knudsens Plads 1 og Emdrupvej: Skilte m. v. flyver rundt. Dårlig belysning skaber farlige situationer. #politidk #stormdk,0,6,4,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671081469712982016/,Kbh,False
3389,671080769494872064,2015-11-29,21:38:18,GMT,441701613,KobenhavnPoliti,Hammerichsgade ved Vesterport: Lysregulering hænger i 1 meters højde. #politidk #stormdk,1,4,3,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671080769494872064/,Kbh,False
3390,671078643683172352,2015-11-29,21:29:51,GMT,441701613,KobenhavnPoliti,Heibergskolen i Randersgade: Hegn flyver omkring i området #politi #stormdk,0,4,2,,"['#politi', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671078643683172352/,Kbh,False
3391,671078248076455936,2015-11-29,21:28:17,GMT,441701613,KobenhavnPoliti,Dalgas Boulevard o/f 68: Stillads blæst over bygning og hænger ud over vejen. Afspærring foretaget. #politidk #stormdk,0,5,2,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671078248076455936/,Kbh,False
3392,671077404014747648,2015-11-29,21:24:55,GMT,441701613,KobenhavnPoliti,C. F. Richsvej 70-101C: Fare for nedstyrtning af stillads. Vejbelysning slukket. Jerndrager på kørebanen. Afspærring i området. #politidk,1,4,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/671077404014747648/,Kbh,False
3394,671076314049347584,2015-11-29,21:20:35,GMT,441701613,KobenhavnPoliti,Lange-Müllers Gade/Nygårdsvej: Fare for nedstyrtning af stillads #politidk #stormdk,1,7,4,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671076314049347584/,Kbh,False
3395,671075836515217408,2015-11-29,21:18:42,GMT,441701613,KobenhavnPoliti,Bremensgade 53: presenning og løse plader blæst ned på vej og holdende biler #politidk #stormdk,0,6,4,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671075836515217408/,Kbh,False
3396,671075665328906240,2015-11-29,21:18:01,GMT,441701613,KobenhavnPoliti,Artillerivej ved Kigkurren. Stillads ved at blæse ned. Der vil blive foretaget afspærring på stedet #politidk,2,4,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/671075665328906240/,Kbh,False
3397,671075343340580864,2015-11-29,21:16:44,GMT,441701613,KobenhavnPoliti,Veksøvej 19: Fare for nedstyrtning af stillads #politidk #stormdk,0,3,3,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671075343340580864/,Kbh,False
3398,671075035541602304,2015-11-29,21:15:31,GMT,441701613,KobenhavnPoliti,"Kongelundsvej/Nøragersmindevej: Træ væltet, - spærrer begge vejbaner #politidk #stormdk",2,6,4,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671075035541602304/,Kbh,False
3400,671073100470067200,2015-11-29,21:07:49,GMT,441701613,KobenhavnPoliti,Flytrafikken er indstillet indtil 22.30Hold øje med cph's hjemmeside vedr. ankomst og afgang #politidk,1,11,10,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/671073100470067200/,Kbh,False
3401,671072440957685760,2015-11-29,21:05:12,GMT,441701613,KobenhavnPoliti,Holbergsgade 15: zinkplader blæser ned på gaden. #politidk #stormdk,0,4,3,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671072440957685760/,Kbh,False
3402,671070973798559745,2015-11-29,20:59:22,GMT,441701613,KobenhavnPoliti,"Lundingsgade 5, 2100 Ø. Stillads ved at vælte. #politidk #stormdk",0,4,3,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671070973798559745/,Kbh,False
3403,671070630150803457,2015-11-29,20:58:00,GMT,441701613,KobenhavnPoliti,Stillads på Frederiksberggade 36 har revet sig løs. Fare for nedstyrtning #politidk #stormdk,0,3,4,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671070630150803457/,Kbh,False
3405,671069970751692800,2015-11-29,20:55:23,GMT,441701613,KobenhavnPoliti,Øresundsmotorvejen - I begge retninger omkring Fields flyver byggematerialer omkring. #politidk #stormdk,0,9,7,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671069970751692800/,Kbh,False
3406,671069476423626756,2015-11-29,20:53:25,GMT,441701613,KobenhavnPoliti,Overgaden Oven Vandet v/92. Stillads i fare for nedstyrtning. #politidk #stormdk,0,4,4,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671069476423626756/,Kbh,False
3407,671068889552461824,2015-11-29,20:51:05,GMT,441701613,KobenhavnPoliti,Bernstorffsgade ved Radisson Blue afspærret pga. fare for nedstyrtning af stillads #politidk #stormdk,0,4,4,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671068889552461824/,Kbh,False
3408,671068261648343042,2015-11-29,20:48:36,GMT,441701613,KobenhavnPoliti,"Stillads på Retortvej o/f 36, hvor plastinddækning flyver omkring. Flere gadelamper er gået ud. #politidk #stormdk",0,2,3,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671068261648343042/,Kbh,False
3409,671068180576604160,2015-11-29,20:48:16,GMT,441701613,KobenhavnPoliti,Københavns politi fraråder alt unødig udkørsel og færden. BLIV INDE DØRE. #politidk,0,93,45,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/671068180576604160/,Kbh,False
3410,671067793354309634,2015-11-29,20:46:44,GMT,441701613,KobenhavnPoliti,Store Kongensgade 88. En glasdør på 2. sal har revet sig løs. Pas på nedfalden glas. #politidk #stormdk,1,5,3,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671067793354309634/,Kbh,False
3411,671067023959597056,2015-11-29,20:43:40,GMT,441701613,KobenhavnPoliti,"Arbejdermuseet i Rømersgade: En flagstang hænger i en ""tynd tråd"". Fare for nedstyrtning #politidk #stormdk",0,6,8,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671067023959597056/,Kbh,False
3413,671066583477932032,2015-11-29,20:41:55,GMT,441701613,KobenhavnPoliti,Ved Lyshøjgårdsvej u/f 19. Et stillads er ved at rive sig løs #politidk #stormdk,0,6,6,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671066583477932032/,Kbh,False
3414,671066257244954624,2015-11-29,20:40:38,GMT,441701613,KobenhavnPoliti,Jagtvej ved nr. 189. Træ væltet ud over begge vejbaner #politidk #stormdk,0,9,5,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671066257244954624/,Kbh,False
3415,671065673104236544,2015-11-29,20:38:18,GMT,441701613,KobenhavnPoliti,"Overalt i kredsen er der løse tagsten, stilladser m.v. Pas på, hvis I skal udendørs. #politidk #stormdk",0,10,11,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671065673104236544/,Kbh,False
3416,671065296644476928,2015-11-29,20:36:49,GMT,441701613,KobenhavnPoliti,I krydset Jyllingevej og Ålekistevej er el ledninger blæst ned #politidk #stormdk,0,9,8,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671065296644476928/,Kbh,False
3417,671064906393849857,2015-11-29,20:35:16,GMT,441701613,KobenhavnPoliti,Fare for at stillads ved Hbg. Banegårdspladsen/Bernstorffsgade vælter ned. #politidk #stormdk,0,11,6,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671064906393849857/,Kbh,False
3419,671063954379141120,2015-11-29,20:31:29,GMT,441701613,KobenhavnPoliti,På Carl Jacobsens Vej omkring 4B i Valby. Stor tagplade i fare for at blæse ned. #politidk #stormdk,0,7,6,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671063954379141120/,Kbh,False
3420,671063126255804417,2015-11-29,20:28:11,GMT,441701613,KobenhavnPoliti,Nordre Frihavnsgade/Trianglen. Lyskæde hænger ned over vej og fortov.  #politidk #stormdk,1,6,5,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671063126255804417/,Kbh,False
3421,671062520560529408,2015-11-29,20:25:47,GMT,441701613,KobenhavnPoliti,"Dybbølsgade 27, Kbh. V. Løse materialer fra tagrenovering blæser ned på gaden. Vær ekstra opmærksom, hvis du er i det område. #politidk",0,9,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/671062520560529408/,Kbh,False
3422,671060520569585665,2015-11-29,20:17:50,GMT,441701613,KobenhavnPoliti,"Jens Warmingsvej o/f 59, 2300 S. Stillads blæst ned og plader flyver omkring. Afspærring i området. Afhjælpning på vej. #politidk #stormdk",0,7,7,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671060520569585665/,Kbh,False
3423,671059684414111746,2015-11-29,20:14:31,GMT,441701613,KobenhavnPoliti,Ved Danske Banks hovedbygning ved Kgs. Nytorv har afdækning revet sig løs. Vær opmærksom. Afhjælpning på vej. #politidk #stormdk,0,4,6,,"['#politidk', '#stormdk']",https://twitter.com/KobenhavnPoliti/status/671059684414111746/,Kbh,False
3426,670984716670140416,2015-11-29,15:16:37,GMT,441701613,KobenhavnPoliti,Demonstration - Cop21 - ca. 5.000 deltagere. Alt forløb stille og roligt. #politidk,0,2,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/670984716670140416/,Kbh,False
3429,670913773969006592,2015-11-29,10:34:43,GMT,441701613,KobenhavnPoliti,Spøgelsesbilist på Øresundsforbindelsen med retning mod Sverige,0,4,4,,[],https://twitter.com/KobenhavnPoliti/status/670913773969006592/,Kbh,False
3430,670831514616258560,2015-11-28,05:07:51,GMT,441701613,KobenhavnPoliti,"Opfølgning ""piraterne"" fra Nyhavn. Viste sig at være påvirket af både alkohol og narko, men var til gengæld ejere af båden. #politidk",1,4,24,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/670831514616258560/,Kbh,False
3431,670804619031920644,2015-11-28,03:20:58,GMT,441701613,KobenhavnPoliti,"Et par fulde danske ""pirater"" pågrebet efter tyveri af båd i Nyhavn. Undersøges for spritsejlads, tyveri manglende redningsveste.. #politidk",0,9,30,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/670804619031920644/,Kbh,False
